Time (s),Channel 1 (V)
0.62375,0.095295754
0.624,0.10548041
0.62425,0.113288646
0.6245,0.121096882
0.62475,0.125849722
0.625,0.131621027
0.62525,0.138410797
0.6255,0.144861079
0.62575,0.151990338
0.626,0.156403689
0.62625,0.162853971
0.6265,0.167267322
0.62675,0.172699139
0.627,0.177791467
0.62725,0.183562772
0.6275,0.1886551
0.62775,0.19544487
0.628,0.199518733
0.62825,0.204271572
0.6285,0.204950549
0.62875,0.20698748
0.629,0.203932084
0.62925,0.203932084
0.6295,0.20019771
0.62975,0.198839756
0.63,0.191031519
0.63025,0.185939191
0.6305,0.17711249
0.63075,0.172699139
0.631,0.164211925
0.63125,0.15844062
0.6315,0.147916476
0.63175,0.142824148
0.632,0.133318469
0.63225,0.130942049
0.6325,0.123473302
0.63275,0.120757394
0.633,0.111930692
0.63325,0.109554272
0.6335,0.101746036
0.63375,0.099369616
0.634,0.089524449
0.63425,0.085111098
0.6345,0.075605419
0.63475,0.070513091
0.635,0.061007412
0.63525,0.058630992
0.6355,0.050143779
0.63575,0.048446337
0.636,0.0406381
0.63625,0.038261681
0.6365,0.030113956
0.63675,0.027398048
0.637,0.018231857
0.63725,0.016873903
0.6375,0.009744644
0.63775,0.009065667
0.638,0.003973339
0.63825,0.005670782
0.6385,0.001257431
0.63875,0.00363385
0.639,-0.000440012
0.63925,0.001257431
0.6395,-0.008248248
0.63975,-0.005192851
0.64,-0.009606202
0.64025,-0.004853363
0.6405,-0.007569271
0.64075,-0.003495409
0.641,-0.006890294
0.64125,-0.004853363
0.6415,-0.009266714
0.64175,-0.006890294
0.642,-0.008587737
0.64225,-0.004853363
0.6425,-0.007229782
0.64275,-0.001458477
0.643,-0.003834897
0.64325,-0.000100523
0.6435,-0.002476943
0.64375,-0.0007795
0.644,-0.004174386
0.64425,-0.002476943
0.6445,-0.005192851
0.64475,-0.001797966
0.645,-0.001797966
0.64525,0.00363385
0.6455,0.00363385
0.64575,0.006689247
0.646,0.005331293
0.64625,0.008726178
0.6465,0.007707713
0.64675,0.011442087
0.647,0.009405156
0.64725,0.010423621
0.6475,0.008047201
0.64775,0.009065667
0.648,0.007707713
0.64825,0.010423621
0.6485,0.009065667
0.64875,0.011781575
0.649,0.010084133
0.64925,0.012121064
0.6495,0.01076311
0.64975,0.014157995
0.65,0.012800041
0.65025,0.014157995
0.6505,0.012460552
0.65075,0.015176461
0.651,0.014157995
0.65125,0.014836972
0.6515,0.013139529
0.65175,0.012800041
0.652,0.010423621
0.65225,0.010084133
0.6525,0.00838669
0.65275,0.008047201
0.653,0.006689247
0.65325,0.006349759
0.6535,0.007707713
0.65375,0.006689247
0.654,0.005331293
0.65425,0.00363385
0.6545,0.002615385
0.65475,0.000238965
0.655,-0.002137455
0.65525,-0.00553234
0.6555,-0.006550805
0.65575,-0.009606202
0.656,-0.011303645
0.65625,-0.016395973
0.6565,-0.017414438
0.65675,-0.020130347
0.657,-0.020809324
0.65725,-0.025562163
0.6575,-0.026580629
0.65775,-0.032351934
0.658,-0.033709888
0.65825,-0.035407331
0.6585,-0.034388865
0.65875,-0.036086308
0.659,-0.036086308
0.65925,-0.039481193
0.6595,-0.041518124
0.65975,-0.044913009
0.66,-0.044234032
0.66025,-0.045252498
0.6605,-0.044234032
0.66075,-0.046610452
0.661,-0.044913009
0.66125,-0.045931475
0.6615,-0.042876078
0.66175,-0.043555055
0.662,-0.040499658
0.66225,-0.043555055
0.6625,-0.040839147
0.66275,-0.040499658
0.663,-0.036425796
0.66325,-0.03778375
0.6635,-0.033709888
0.66375,-0.035407331
0.664,-0.031333468
0.66425,-0.035067842
0.6645,-0.032012445
0.66475,-0.032691422
0.665,-0.024204209
0.66525,-0.024883186
0.6655,-0.021148812
0.66575,-0.021827789
0.666,-0.017753927
0.66625,-0.018093415
0.6665,-0.013001088
0.66675,-0.013680065
0.667,-0.009945691
0.66725,-0.011643133
0.6675,-0.00790876
0.66775,-0.008927225
0.668,-0.00553234
0.66825,-0.006890294
0.6685,-0.003495409
0.66875,-0.004853363
0.669,-0.002816432
0.66925,-0.004513874
0.6695,-0.001118989
0.66975,-0.001118989
0.67,0.001596919
0.67025,-0.000100523
0.6705,0.001257431
0.67075,-0.000440012
0.671,0.000917942
0.67125,-0.001458477
0.6715,-0.0007795
0.67175,-0.001118989
0.672,-0.000440012
0.67225,-0.002137455
0.6725,-0.001797966
0.67275,-0.003834897
0.673,-0.005871828
0.67325,-0.005871828
0.6735,-0.004853363
0.67375,-0.004513874
0.674,-0.005871828
0.67425,-0.007569271
0.6745,-0.008927225
0.67475,-0.011643133
0.675,-0.013680065
0.67525,-0.016395973
0.6755,-0.019790858
0.67575,-0.022846255
0.676,-0.027599094
0.67625,-0.031333468
0.6765,-0.036425796
0.67675,-0.039820681
0.677,-0.043894544
0.67725,-0.045931475
0.6775,-0.048986872
0.67775,-0.048986872
0.678,-0.049665849
0.67825,-0.047968406
0.6785,-0.047968406
0.67875,-0.045931475
0.679,-0.047628918
0.67925,-0.047289429
0.6795,-0.05170278
0.67975,-0.051023803
0.68,-0.053400223
0.68025,-0.050344826
0.6805,-0.052381757
0.68075,-0.04932636
0.681,-0.04932636
0.68125,-0.044913009
0.6815,-0.044913009
0.68175,-0.039481193
0.682,-0.039820681
0.68225,-0.035746819
0.6825,-0.036765285
0.68275,-0.031672957
0.683,-0.032351934
0.68325,-0.025562163
0.6835,-0.024204209
0.68375,-0.018093415
0.684,-0.018432904
0.68425,-0.013340576
0.6845,-0.01469853
0.68475,-0.011303645
0.685,-0.013001088
0.68525,-0.009945691
0.6855,-0.011982622
0.68575,-0.008927225
0.686,-0.011303645
0.68625,-0.006550805
0.6865,-0.008587737
0.68675,-0.001118989
0.687,-0.001118989
0.68725,0.003973339
0.6875,0.002615385
0.68775,0.007368224
0.688,0.003973339
0.68825,0.005331293
0.6885,-0.000440012
0.68875,0.002275896
0.689,-0.0007795
0.68925,0.003973339
0.6895,-0.000440012
0.68975,0.002954873
0.69,-0.002816432
0.69025,-0.0007795
0.6905,-0.007569271
0.69075,-0.006211317
0.691,-0.010285179
0.69125,-0.006550805
0.6915,-0.007569271
0.69175,-0.001458477
0.692,-0.002137455
0.69225,0.004652316
0.6925,0.004652316
0.69275,0.009405156
0.693,0.006689247
0.69325,0.009744644
0.6935,0.007707713
0.69375,0.009744644
0.694,0.004652316
0.69425,0.005331293
0.6945,0.000917942
0.69475,0.001257431
0.695,-0.003495409
0.69525,-0.003495409
0.6955,-0.009266714
0.69575,-0.009945691
0.696,-0.015377507
0.69625,-0.016735461
0.6965,-0.020809324
0.69675,-0.020469835
0.697,-0.025222675
0.69725,-0.02624114
0.6975,-0.03099398
0.69775,-0.032351934
0.698,-0.036425796
0.69825,-0.037104773
0.6985,-0.040499658
0.69875,-0.039481193
0.699,-0.041857613
0.69925,-0.040839147
0.6995,-0.044913009
0.69975,-0.043555055
0.7,-0.045591986
0.70025,-0.04253659
0.7005,-0.043555055
0.70075,-0.04253659
0.701,-0.044573521
0.70125,-0.043555055
0.7015,-0.045252498
0.70175,-0.044573521
0.702,-0.044573521
0.70225,-0.043894544
0.7025,-0.04253659
0.70275,-0.038802216
0.703,-0.035746819
0.70325,-0.032012445
0.7035,-0.026920117
0.70375,-0.023185743
0.704,-0.018772393
0.70425,-0.016056484
0.7045,-0.011982622
0.70475,-0.009606202
0.705,-0.005871828
0.70525,-0.005192851
0.7055,-0.00315592
0.70575,-0.004853363
0.706,-0.004853363
0.70625,-0.008248248
0.7065,-0.008248248
0.70675,-0.010964156
0.707,-0.010285179
0.70725,-0.011643133
0.7075,-0.008248248
0.70775,-0.00790876
0.708,-0.00553234
0.70825,-0.006550805
0.7085,-0.00553234
0.70875,-0.006890294
0.709,-0.004853363
0.70925,-0.00553234
0.7095,-0.002816432
0.70975,-0.001797966
0.71,0.002954873
0.71025,0.001596919
0.7105,0.002954873
0.71075,0.000917942
0.711,0.002275896
0.71125,-0.0007795
0.7115,-0.00315592
0.71175,-0.006550805
0.712,-0.005871828
0.71225,-0.005871828
0.7125,-0.004174386
0.71275,-0.006550805
0.713,-0.003834897
0.71325,-0.004174386
0.7135,0.001936408
0.71375,0.002275896
0.714,0.006689247
0.71425,0.004991805
0.7145,0.007368224
0.71475,0.002954873
0.715,0.002275896
0.71525,-0.003834897
0.7155,-0.003834897
0.71575,-0.009606202
0.716,-0.009945691
0.71625,-0.015377507
0.7165,-0.015377507
0.71675,-0.020809324
0.717,-0.021488301
0.71725,-0.02624114
0.7175,-0.028278071
0.71775,-0.034049376
0.718,-0.033030911
0.71825,-0.036765285
0.7185,-0.035407331
0.71875,-0.036765285
0.719,-0.036086308
0.71925,-0.039141704
0.7195,-0.039141704
0.71975,-0.042197101
0.72,-0.040499658
0.72025,-0.041178636
0.7205,-0.039141704
0.72075,-0.039481193
0.721,-0.037444262
0.72125,-0.03778375
0.7215,-0.034049376
0.72175,-0.032012445
0.722,-0.02861756
0.72225,-0.02861756
0.7225,-0.026920117
0.72275,-0.02624114
0.723,-0.025562163
0.72325,-0.023525232
0.7235,-0.020130347
0.72375,-0.018093415
0.724,-0.016395973
0.72425,-0.015038019
0.7245,-0.013340576
0.72475,-0.011303645
0.725,-0.009945691
0.72525,-0.008927225
0.7255,-0.00790876
0.72575,-0.006890294
0.726,-0.006211317
0.72625,-0.004513874
0.7265,-0.005192851
0.72675,-0.004174386
0.727,-0.004174386
0.72725,-0.003495409
0.7275,-0.002476943
0.72775,0.000238965
0.728,-0.000100523
0.72825,0.001596919
0.7285,-0.000100523
0.72875,0.001596919
0.729,0.000578454
0.72925,0.002954873
0.7295,0.002954873
0.72975,0.007368224
0.73,0.005331293
0.73025,0.006689247
0.7305,0.002954873
0.73075,0.004312828
0.731,0.001596919
0.73125,0.001596919
0.7315,-0.002137455
0.73175,-0.0007795
0.732,-0.004853363
0.73225,-0.003495409
0.7325,-0.00790876
0.73275,-0.005871828
0.733,-0.010285179
0.73325,-0.007569271
0.7335,-0.008927225
0.73375,-0.003495409
0.734,-0.005192851
0.73425,-0.001797966
0.7345,-0.004853363
0.73475,-0.002476943
0.735,-0.005871828
0.73525,-0.006890294
0.7355,-0.011982622
0.73575,-0.011303645
0.736,-0.015377507
0.73625,-0.016395973
0.7365,-0.023185743
0.73675,-0.021827789
0.737,-0.026580629
0.73725,-0.024204209
0.7375,-0.029296537
0.73775,-0.028278071
0.738,-0.032012445
0.73825,-0.029975514
0.7385,-0.032691422
0.73875,-0.027938583
0.739,-0.03099398
0.73925,-0.028278071
0.7395,-0.035067842
0.73975,-0.033370399
0.74,-0.03778375
0.74025,-0.032691422
0.7405,-0.035746819
0.74075,-0.031333468
0.741,-0.033709888
0.74125,-0.029296537
0.7415,-0.031672957
0.74175,-0.027938583
0.742,-0.030654491
0.74225,-0.026920117
0.7425,-0.028278071
0.74275,-0.021827789
0.743,-0.019790858
0.74325,-0.01232211
0.7435,-0.010285179
0.74375,-0.004853363
0.744,-0.006550805
0.74425,-0.00315592
0.7445,-0.005192851
0.74475,-0.002137455
0.745,-0.003495409
0.74525,-0.000440012
0.7455,-0.001797966
0.74575,0.001596919
0.746,0.000917942
0.74625,0.003294362
0.7465,0.001257431
0.74675,0.002615385
0.747,-0.000440012
0.74725,-0.0007795
0.7475,-0.00315592
0.74775,-0.001118989
0.748,-0.001458477
0.74825,0.002275896
0.7485,0.002615385
0.74875,0.007028736
0.749,0.00838669
0.74925,0.012800041
0.7495,0.015176461
0.74975,0.020268788
0.75,0.019250323
0.75025,0.019250323
0.7505,0.015515949
0.75075,0.014836972
0.751,0.012121064
0.75125,0.01076311
0.7515,0.00838669
0.75175,0.00838669
0.752,0.007707713
0.75225,0.007028736
0.7525,0.006349759
0.75275,0.00601027
0.753,0.005331293
0.75325,0.005670782
0.7535,0.00838669
0.75375,0.008047201
0.754,0.009405156
0.75425,0.008047201
0.7545,0.006689247
0.75475,0.002954873
0.755,0.001596919
0.75525,-0.002476943
0.7555,-0.00315592
0.75575,-0.005871828
0.756,-0.006890294
0.75625,-0.011982622
0.7565,-0.014359042
0.75675,-0.020130347
0.757,-0.024543698
0.75725,-0.025562163
0.7575,-0.024883186
0.75775,-0.027259606
0.758,-0.025222675
0.75825,-0.026580629
0.7585,-0.02624114
0.75875,-0.03099398
0.759,-0.032012445
0.75925,-0.034388865
0.7595,-0.033370399
0.75975,-0.034728353
0.76,-0.033370399
0.76025,-0.033370399
0.7605,-0.032351934
0.76075,-0.034388865
0.761,-0.032351934
0.76125,-0.034728353
0.7615,-0.031672957
0.76175,-0.033370399
0.762,-0.032012445
0.76225,-0.034049376
0.7625,-0.031333468
0.76275,-0.03099398
0.763,-0.024883186
0.76325,-0.023185743
0.7635,-0.015038019
0.76375,-0.015377507
0.764,-0.011643133
0.76425,-0.013680065
0.7645,-0.009945691
0.76475,-0.011303645
0.765,-0.006890294
0.76525,-0.008587737
0.7655,-0.006211317
0.76575,-0.009945691
0.766,-0.009266714
0.76625,-0.013340576
0.7665,-0.01232211
0.76675,-0.01707495
0.767,-0.015038019
0.76725,-0.016735461
0.7675,-0.010964156
0.76775,-0.00790876
0.768,-0.000440012
0.76825,0.001936408
0.7685,0.007368224
0.76875,0.006689247
0.769,0.007028736
0.76925,0.003973339
0.7695,0.005670782
0.76975,0.002954873
0.77,0.00363385
0.77025,-0.000100523
0.7705,-0.000440012
0.77075,-0.001797966
0.771,-0.000100523
0.77125,-0.000440012
0.7715,0.001596919
0.77175,0.001936408
0.772,0.004312828
0.77225,0.004991805
0.7725,0.005670782
0.77275,0.004652316
0.773,0.002275896
0.77325,0.001936408
0.7735,0.001936408
0.77375,0.001257431
0.774,-0.000440012
0.77425,-0.001118989
0.7745,-0.001458477
0.77475,-0.001118989
0.775,-0.001797966
0.77525,-0.00315592
0.7755,-0.004853363
0.77575,-0.00553234
0.776,-0.00790876
0.77625,-0.009266714
0.7765,-0.010624668
0.77675,-0.010964156
0.777,-0.013680065
0.77725,-0.014019553
0.7775,-0.015716996
0.77775,-0.016395973
0.778,-0.019111881
0.77825,-0.018432904
0.7785,-0.022167278
0.77875,-0.02386472
0.779,-0.025901652
0.77925,-0.026920117
0.7795,-0.033030911
0.77975,-0.033709888
0.78,-0.036425796
0.78025,-0.033370399
0.7805,-0.038123239
0.78075,-0.037444262
0.781,-0.039820681
0.78125,-0.033709888
0.7815,-0.034388865
0.78175,-0.028957048
0.782,-0.029296537
0.78225,-0.024883186
0.7825,-0.025901652
0.78275,-0.021827789
0.783,-0.021827789
0.78325,-0.016395973
0.7835,-0.015377507
0.78375,-0.010964156
0.784,-0.011982622
0.78425,-0.00790876
0.7845,-0.009606202
0.78475,-0.00553234
0.785,-0.00790876
0.78525,-0.003834897
0.7855,-0.005871828
0.78575,-0.001118989
0.786,-0.003495409
0.78625,0.001596919
0.7865,0.000578454
0.78675,0.005331293
0.787,0.002615385
0.78725,0.00601027
0.7875,0.003294362
0.78775,0.008047201
0.788,0.004991805
0.78825,0.008726178
0.7885,0.00601027
0.78875,0.009744644
0.789,0.006349759
0.78925,0.010423621
0.7895,0.006689247
0.78975,0.010423621
0.79,0.00601027
0.79025,0.00838669
0.7905,0.003973339
0.79075,0.007707713
0.791,0.003973339
0.79125,0.007368224
0.7915,0.004312828
0.79175,0.007368224
0.792,0.004652316
0.79225,0.006349759
0.7925,0.002275896
0.79275,0.003973339
0.793,-0.0007795
0.79325,0.002275896
0.7935,0.001257431
0.79375,0.00363385
0.794,0.001596919
0.79425,0.003973339
0.7945,0.001936408
0.79475,0.00363385
0.795,0.000238965
0.79525,0.000238965
0.7955,-0.00315592
0.79575,-0.003834897
0.796,-0.00790876
0.79625,-0.00790876
0.7965,-0.011982622
0.79675,-0.013001088
0.797,-0.017753927
0.79725,-0.018772393
0.7975,-0.022846255
0.79775,-0.023525232
0.798,-0.027599094
0.79825,-0.027259606
0.7985,-0.029975514
0.79875,-0.028957048
0.799,-0.033030911
0.79925,-0.034728353
0.7995,-0.039820681
0.79975,-0.04016017
0.8,-0.042197101
0.80025,-0.040499658
0.8005,-0.041178636
0.80075,-0.040499658
0.801,-0.040499658
0.80125,-0.038462727
0.8015,-0.037444262
0.80175,-0.034388865
0.802,-0.033030911
0.80225,-0.032012445
0.8025,-0.032012445
0.80275,-0.033370399
0.803,-0.03099398
0.80325,-0.029975514
0.8035,-0.02624114
0.80375,-0.024883186
0.804,-0.022506766
0.80425,-0.020469835
0.8045,-0.017753927
0.80475,-0.018432904
0.805,-0.015038019
0.80525,-0.023185743
0.8055,-0.024543698
0.80575,-0.020130347
0.806,-0.021148812
0.80625,-0.017414438
0.8065,-0.018432904
0.80675,-0.016395973
0.807,-0.018432904
0.80725,-0.016395973
0.8075,-0.01707495
0.80775,-0.014359042
0.808,-0.014019553
0.80825,-0.009266714
0.8085,-0.00790876
0.80875,-0.004853363
0.809,-0.005192851
0.80925,-0.004513874
0.8095,-0.007229782
0.80975,-0.007229782
0.81,-0.008927225
0.81025,-0.007569271
0.8105,-0.00790876
0.81075,-0.006890294
0.811,-0.006890294
0.81125,-0.004853363
0.8115,-0.004853363
0.81175,-0.002816432
0.812,-0.002137455
0.81225,-0.002816432
0.8125,-0.004513874
0.81275,-0.00790876
0.813,-0.010964156
0.81325,-0.014019553
0.8135,-0.015038019
0.81375,-0.015716996
0.814,-0.014019553
0.81425,-0.013340576
0.8145,-0.01232211
0.81475,-0.013680065
0.815,-0.01469853
0.81525,-0.016735461
0.8155,-0.018772393
0.81575,-0.021827789
0.816,-0.02386472
0.81625,-0.02861756
0.8165,-0.029296537
0.81675,-0.033030911
0.817,-0.032691422
0.81725,-0.036425796
0.8175,-0.036086308
0.81775,-0.040499658
0.818,-0.04016017
0.81825,-0.045252498
0.8185,-0.045252498
0.81875,-0.048307895
0.819,-0.044234032
0.81925,-0.044234032
0.8195,-0.040839147
0.81975,-0.04253659
0.82,-0.041857613
0.82025,-0.045591986
0.8205,-0.043894544
0.82075,-0.046949941
0.821,-0.046610452
0.82125,-0.048647383
0.8215,-0.047968406
0.82175,-0.051023803
0.822,-0.047968406
0.82225,-0.050344826
0.8225,-0.047289429
0.82275,-0.050684314
0.823,-0.050005337
0.82325,-0.05170278
0.8235,-0.045931475
0.82375,-0.043894544
0.824,-0.038123239
0.82425,-0.037444262
0.8245,-0.033030911
0.82475,-0.033030911
0.825,-0.028957048
0.82525,-0.029975514
0.8255,-0.026920117
0.82575,-0.027938583
0.826,-0.02386472
0.82625,-0.024883186
0.8265,-0.020809324
0.82675,-0.022167278
0.827,-0.018432904
0.82725,-0.021488301
0.8275,-0.017753927
0.82775,-0.020469835
0.828,-0.016395973
0.82825,-0.017753927
0.8285,-0.014019553
0.82875,-0.016056484
0.829,-0.013001088
0.82925,-0.015038019
0.8295,-0.011982622
0.82975,-0.013340576
0.83,-0.009606202
0.83025,-0.010624668
0.8305,-0.007569271
0.83075,-0.010624668
0.831,-0.010285179
0.83125,-0.013340576
0.8315,-0.011643133
0.83175,-0.013340576
0.832,-0.01232211
0.83225,-0.015038019
0.8325,-0.015377507
0.83275,-0.01707495
0.833,-0.017414438
0.83325,-0.019111881
0.8335,-0.01945137
0.83375,-0.019790858
0.834,-0.019111881
0.83425,-0.019790858
0.8345,-0.021488301
0.83475,-0.023185743
0.835,-0.024543698
0.83525,-0.02624114
0.8355,-0.02861756
0.83575,-0.029636026
0.836,-0.031333468
0.83625,-0.032691422
0.8365,-0.034728353
0.83675,-0.036086308
0.837,-0.03778375
0.83725,-0.038802216
0.8375,-0.041178636
0.83775,-0.042197101
0.838,-0.043894544
0.83825,-0.045252498
0.8385,-0.047289429
0.83875,-0.048986872
0.839,-0.05170278
0.83925,-0.053400223
0.8395,-0.056455619
0.83975,-0.057813574
0.84,-0.061887436
0.84025,-0.061887436
0.8405,-0.060189993
0.84075,-0.055097665
0.841,-0.054758177
0.84125,-0.053060734
0.8415,-0.0540792
0.84175,-0.05170278
0.842,-0.052381757
0.84225,-0.049665849
0.8425,-0.052042269
0.84275,-0.051363291
0.843,-0.058492551
0.84325,-0.055097665
0.8435,-0.055776642
0.84375,-0.047968406
0.844,-0.043894544
0.84425,-0.035407331
0.8445,-0.033709888
0.84475,-0.031333468
0.845,-0.032691422
0.84525,-0.029296537
0.8455,-0.02861756
0.84575,-0.025222675
0.846,-0.027938583
0.84625,-0.024883186
0.8465,-0.028278071
0.84675,-0.024543698
0.847,-0.025901652
0.84725,-0.021488301
0.8475,-0.021827789
0.84775,-0.017414438
0.848,-0.01707495
0.84825,-0.011643133
0.8485,-0.012661599
0.84875,-0.009266714
0.849,-0.011982622
0.84925,-0.009606202
0.8495,-0.012661599
0.84975,-0.010285179
0.85,-0.01232211
0.85025,-0.00790876
0.8505,-0.010964156
0.85075,-0.009266714
0.851,-0.014019553
0.85125,-0.011303645
0.8515,-0.014019553
0.85175,-0.010285179
0.852,-0.013680065
0.85225,-0.011303645
0.8525,-0.015377507
0.85275,-0.013680065
0.853,-0.019111881
0.85325,-0.017753927
0.8535,-0.022167278
0.85375,-0.01945137
0.854,-0.020809324
0.85425,-0.01707495
0.8545,-0.018772393
0.85475,-0.015716996
0.855,-0.018093415
0.85525,-0.015716996
0.8555,-0.01945137
0.85575,-0.018772393
0.856,-0.022846255
0.85625,-0.022846255
0.8565,-0.026920117
0.85675,-0.028278071
0.857,-0.033030911
0.85725,-0.035067842
0.8575,-0.039481193
0.85775,-0.041178636
0.858,-0.044913009
0.85825,-0.047289429
0.8585,-0.05170278
0.85875,-0.053060734
0.859,-0.056455619
0.85925,-0.056455619
0.8595,-0.057474085
0.85975,-0.056455619
0.86,-0.057813574
0.86025,-0.057134596
0.8605,-0.056455619
0.86075,-0.0540792
0.861,-0.052042269
0.86125,-0.049665849
0.8615,-0.048307895
0.86175,-0.045931475
0.862,-0.044913009
0.86225,-0.043894544
0.8625,-0.044573521
0.86275,-0.045591986
0.863,-0.047289429
0.86325,-0.047289429
0.8635,-0.045931475
0.86375,-0.042876078
0.864,-0.038802216
0.86425,-0.03778375
0.8645,-0.033709888
0.86475,-0.030654491
0.865,-0.026920117
0.86525,-0.025222675
0.8655,-0.023185743
0.86575,-0.022506766
0.866,-0.022506766
0.86625,-0.027259606
0.8665,-0.027259606
0.86675,-0.029975514
0.867,-0.025562163
0.86725,-0.027259606
0.8675,-0.022846255
0.86775,-0.022167278
0.868,-0.016735461
0.86825,-0.01707495
0.8685,-0.014019553
0.86875,-0.01707495
0.869,-0.016395973
0.86925,-0.021148812
0.8695,-0.01945137
0.86975,-0.021827789
0.87,-0.018093415
0.87025,-0.018093415
0.8705,-0.013680065
